expr	time	Date
yr2fy(2014L)	105101	2022-06-08
yr2fy(x2014L_10K)	121201	2022-06-08
yr2fy(x1984_2015_20M)	244523201	2022-06-08
yr2fy(2014L)	101901	2022-06-08
yr2fy(x2014L_10K)	117901	2022-06-08
yr2fy(x1984_2015_20M)	237768300	2022-06-08
