expr	time	Date
yr2fy(x2014L_10K)	74993	2018-08-23
yr2fy(x1984_2015_20M)	153140683	2018-08-23
yr2fy(2014L)	26202	2018-08-23
yr2fy(x2014L_10K)	70777	2018-08-23
yr2fy(x1984_2015_20M)	155091101	2018-08-23
yr2fy(2014L)	23793	2018-08-23
yr2fy(x2014L_10K)	74390	2018-08-23
yr2fy(x1984_2015_20M)	154447488	2018-08-23
yr2fy(2014L)	21685	2018-08-23
yr2fy(x2014L_10K)	75596	2018-08-23
yr2fy(x1984_2015_20M)	157492381	2018-08-23
yr2fy(2014L)	15059	2018-08-23
yr2fy(x2014L_10K)	65958	2018-08-23
yr2fy(x1984_2015_20M)	149879244	2018-08-23
yr2fy(2014L)	21685	2018-08-23
yr2fy(x2014L_10K)	68367	2018-08-23
yr2fy(x1984_2015_20M)	149984655	2018-08-23
yr2fy(2014L)	15962	2018-08-23
yr2fy(x2014L_10K)	66862	2018-08-23
yr2fy(x1984_2015_20M)	150178010	2018-08-23
yr2fy(2014L)	23491	2018-08-23
yr2fy(x2014L_10K)	73789	2018-08-23
yr2fy(x1984_2015_20M)	150539422	2018-08-23
yr2fy(2014L)	15662	2018-08-23
yr2fy(x2014L_10K)	66862	2018-08-23
yr2fy(x1984_2015_20M)	150521653	2018-08-23
yr2fy(2014L)	21685	2018-08-23
yr2fy(x2014L_10K)	71680	2018-08-23
yr2fy(x1984_2015_20M)	150421963	2018-08-23
yr2fy(2014L)	16264	2018-08-23
yr2fy(x2014L_10K)	83125	2018-08-23
yr2fy(x1984_2015_20M)	149853643	2018-08-23
yr2fy(2014L)	24095	2018-08-23
yr2fy(x2014L_10K)	86437	2018-08-23
yr2fy(x1984_2015_20M)	150417145	2018-08-23
yr2fy(2014L)	14456	2018-08-23
yr2fy(x2014L_10K)	68367	2018-08-23
yr2fy(x1984_2015_20M)	153618349	2018-08-23
yr2fy(2014L)	27106	2018-08-23
yr2fy(x2014L_10K)	69572	2018-08-23
yr2fy(x1984_2015_20M)	150396063	2018-08-23
yr2fy(2014L)	32828	2018-08-23
yr2fy(x2014L_10K)	74390	2018-08-23
yr2fy(x1984_2015_20M)	157626104	2018-08-23
yr2fy(2014L)	26202	2018-08-23
yr2fy(x2014L_10K)	72283	2018-08-23
yr2fy(x1984_2015_20M)	150974622	2018-08-23
yr2fy(2014L)	15059	2018-08-23
yr2fy(x2014L_10K)	65957	2018-08-23
yr2fy(x1984_2015_20M)	149657276	2018-08-23
yr2fy(2014L)	22287	2018-08-23
yr2fy(x2014L_10K)	67464	2018-08-23
yr2fy(x1984_2015_20M)	150493945	2018-08-23
yr2fy(2014L)	15059	2018-08-24
yr2fy(x2014L_10K)	71680	2018-08-24
yr2fy(x1984_2015_20M)	150893606	2018-08-24
yr2fy(2014L)	23492	2018-08-24
yr2fy(x2014L_10K)	67765	2018-08-24
yr2fy(x1984_2015_20M)	151871827	2018-08-24
yr2fy(2014L)	17769	2018-08-27
yr2fy(x2014L_10K)	71078	2018-08-27
yr2fy(x1984_2015_20M)	152089577	2018-08-27
yr2fy(2014L)	24697	2018-08-27
yr2fy(x2014L_10K)	94870	2018-08-27
yr2fy(x1984_2015_20M)	151077925	2018-08-27
yr2fy(2014L)	15361	2018-08-28
yr2fy(x2014L_10K)	71981	2018-08-28
yr2fy(x1984_2015_20M)	150315949	2018-08-28
yr2fy(2014L)	25299	2018-08-28
yr2fy(x2014L_10K)	75295	2018-08-28
yr2fy(x1984_2015_20M)	150923422	2018-08-28
yr2fy(2014L)	20781	2018-08-28
yr2fy(x2014L_10K)	73187	2018-08-28
yr2fy(x1984_2015_20M)	152438941	2018-08-28
yr2fy(2014L)	26202	2018-08-28
yr2fy(x2014L_10K)	68969	2018-08-28
yr2fy(x1984_2015_20M)	152554594	2018-08-28
yr2fy(2014L)	17168	2018-08-28
yr2fy(x2014L_10K)	6144602	2018-08-28
yr2fy(x1984_2015_20M)	12390633654	2018-08-28
yr2fy(2014L)	25901	2018-08-28
yr2fy(x2014L_10K)	6185260	2018-08-28
yr2fy(x1984_2015_20M)	12339877897	2018-08-28
yr2fy(2014L)	19577	2018-08-28
yr2fy(x2014L_10K)	6180442	2018-08-28
yr2fy(x1984_2015_20M)	12361223777	2018-08-28
yr2fy(2014L)	21384	2018-08-28
yr2fy(x2014L_10K)	6171708	2018-08-28
yr2fy(x1984_2015_20M)	12415557208	2018-08-28
yr2fy(2014L)	15361	2018-08-29
yr2fy(x2014L_10K)	84028	2018-08-29
yr2fy(x1984_2015_20M)	151097804	2018-08-29
yr2fy(2014L)	25299	2018-08-29
yr2fy(x2014L_10K)	71379	2018-08-29
yr2fy(x1984_2015_20M)	150830961	2018-08-29
yr2fy(2014L)	21986	2018-08-29
yr2fy(x2014L_10K)	72885	2018-08-29
yr2fy(x1984_2015_20M)	151595949	2018-08-29
yr2fy(2014L)	19878	2018-08-29
yr2fy(x2014L_10K)	74390	2018-08-29
yr2fy(x1984_2015_20M)	152782584	2018-08-29
yr2fy(2014L)	22890	2018-08-30
yr2fy(x2014L_10K)	75295	2018-08-30
yr2fy(x1984_2015_20M)	157309360	2018-08-30
yr2fy(2014L)	28010	2018-08-30
yr2fy(x2014L_10K)	76800	2018-08-30
yr2fy(x1984_2015_20M)	163925909	2018-08-30
yr2fy(2014L)	15059	2018-08-30
yr2fy(x2014L_10K)	66561	2018-08-30
yr2fy(x1984_2015_20M)	149637790	2018-08-30
yr2fy(2014L)	19577	2018-08-30
yr2fy(x2014L_10K)	68367	2018-08-30
yr2fy(x1984_2015_20M)	150141960	2018-08-30
yr2fy(2014L)	17167	2018-08-30
yr2fy(x2014L_10K)	70777	2018-08-30
yr2fy(x1984_2015_20M)	150238939	2018-08-30
yr2fy(2014L)	22890	2018-08-30
yr2fy(x2014L_10K)	86438	2018-08-30
yr2fy(x1984_2015_20M)	150319353	2018-08-30
yr2fy(2014L)	14457	2018-08-30
yr2fy(x2014L_10K)	65957	2018-08-30
yr2fy(x1984_2015_20M)	149651344	2018-08-30
yr2fy(2014L)	25901	2018-08-30
yr2fy(x2014L_10K)	69271	2018-08-30
yr2fy(x1984_2015_20M)	149810967	2018-08-30
yr2fy(2014L)	16565	2018-08-30
yr2fy(x2014L_10K)	72584	2018-08-30
yr2fy(x1984_2015_20M)	149795908	2018-08-30
yr2fy(2014L)	25299	2018-08-30
yr2fy(x2014L_10K)	69271	2018-08-30
yr2fy(x1984_2015_20M)	149786872	2018-08-30
yr2fy(2014L)	15360	2018-08-31
yr2fy(x2014L_10K)	66259	2018-08-31
yr2fy(x1984_2015_20M)	150375071	2018-08-31
yr2fy(2014L)	23492	2018-08-31
yr2fy(x2014L_10K)	68367	2018-08-31
yr2fy(x1984_2015_20M)	151055429	2018-08-31
yr2fy(2014L)	14758	2018-08-31
yr2fy(x2014L_10K)	67464	2018-08-31
yr2fy(x1984_2015_20M)	152079730	2018-08-31
yr2fy(2014L)	29215	2018-08-31
yr2fy(x2014L_10K)	77101	2018-08-31
yr2fy(x1984_2015_20M)	152869415	2018-08-31
yr2fy(2014L)	15661	2018-09-01
yr2fy(x2014L_10K)	66861	2018-09-01
yr2fy(x1984_2015_20M)	151086450	2018-09-01
yr2fy(2014L)	26805	2018-09-01
yr2fy(x2014L_10K)	69572	2018-09-01
yr2fy(x1984_2015_20M)	151373471	2018-09-01
yr2fy(2014L)	17468	2018-09-01
yr2fy(x2014L_10K)	71078	2018-09-01
yr2fy(x1984_2015_20M)	151728859	2018-09-01
yr2fy(2014L)	25902	2018-09-01
yr2fy(x2014L_10K)	74993	2018-09-01
yr2fy(x1984_2015_20M)	152097800	2018-09-01
yr2fy(2014L)	24696	2018-09-04
yr2fy(x2014L_10K)	74692	2018-09-04
yr2fy(x1984_2015_20M)	154447534	2018-09-04
yr2fy(2014L)	27106	2018-09-04
yr2fy(x2014L_10K)	74390	2018-09-04
yr2fy(x1984_2015_20M)	154722508	2018-09-04
yr2fy(2014L)	19275	2018-09-04
yr2fy(x2014L_10K)	70475	2018-09-04
yr2fy(x1984_2015_20M)	153573519	2018-09-04
yr2fy(2014L)	26805	2018-09-04
yr2fy(x2014L_10K)	72885	2018-09-04
yr2fy(x1984_2015_20M)	154450245	2018-09-04
yr2fy(2014L)	17770	2018-09-04
yr2fy(x2014L_10K)	79210	2018-09-04
yr2fy(x1984_2015_20M)	155435995	2018-09-04
yr2fy(2014L)	27107	2018-09-04
yr2fy(x2014L_10K)	70776	2018-09-04
yr2fy(x1984_2015_20M)	155480268	2018-09-04
yr2fy(2014L)	15360	2018-09-04
yr2fy(x2014L_10K)	67464	2018-09-04
yr2fy(x1984_2015_20M)	149666357	2018-09-04
yr2fy(2014L)	19275	2018-09-04
yr2fy(x2014L_10K)	68066	2018-09-04
yr2fy(x1984_2015_20M)	150751797	2018-09-04
yr2fy(2014L)	21684	2018-09-07
yr2fy(x2014L_10K)	73488	2018-09-07
yr2fy(x1984_2015_20M)	151437758	2018-09-07
yr2fy(2014L)	24998	2018-09-07
yr2fy(x2014L_10K)	71681	2018-09-07
yr2fy(x1984_2015_20M)	164433842	2018-09-07
yr2fy(2014L)	14457	2018-09-07
yr2fy(x2014L_10K)	66259	2018-09-07
yr2fy(x1984_2015_20M)	149599375	2018-09-07
yr2fy(2014L)	21684	2018-09-07
yr2fy(x2014L_10K)	67464	2018-09-07
yr2fy(x1984_2015_20M)	150122821	2018-09-07
yr2fy(2014L)	14758	2018-09-13
yr2fy(x2014L_10K)	69271	2018-09-13
yr2fy(x1984_2015_20M)	150655586	2018-09-13
yr2fy(2014L)	25600	2018-09-13
yr2fy(x2014L_10K)	74692	2018-09-13
yr2fy(x1984_2015_20M)	150834785	2018-09-13
yr2fy(2014L)	19276	2018-09-13
yr2fy(x2014L_10K)	72885	2018-09-13
yr2fy(x1984_2015_20M)	151570860	2018-09-13
yr2fy(2014L)	29214	2018-09-13
yr2fy(x2014L_10K)	68669	2018-09-13
yr2fy(x1984_2015_20M)	150775152	2018-09-13
yr2fy(2014L)	16565	2018-09-13
yr2fy(x2014L_10K)	75595	2018-09-13
yr2fy(x1984_2015_20M)	150120095	2018-09-13
yr2fy(2014L)	20179	2018-09-13
yr2fy(x2014L_10K)	71982	2018-09-13
yr2fy(x1984_2015_20M)	151232338	2018-09-13
yr2fy(2014L)	15661	2018-09-25
yr2fy(x2014L_10K)	67162	2018-09-25
yr2fy(x1984_2015_20M)	150444222	2018-09-25
yr2fy(2014L)	24095	2018-09-25
yr2fy(x2014L_10K)	68066	2018-09-25
yr2fy(x1984_2015_20M)	151731150	2018-09-25
yr2fy(2014L)	16867	2018-09-25
yr2fy(x2014L_10K)	68367	2018-09-25
yr2fy(x1984_2015_20M)	150870989	2018-09-25
yr2fy(2014L)	25901	2018-09-25
yr2fy(x2014L_10K)	71379	2018-09-25
yr2fy(x1984_2015_20M)	149975289	2018-09-25
yr2fy(2014L)	16264	2018-09-25
yr2fy(x2014L_10K)	71982	2018-09-25
yr2fy(x1984_2015_20M)	150444522	2018-09-25
yr2fy(2014L)	21082	2018-09-25
yr2fy(x2014L_10K)	72885	2018-09-25
yr2fy(x1984_2015_20M)	151019168	2018-09-25
yr2fy(2014L)	20781	2018-09-25
yr2fy(x2014L_10K)	71379	2018-09-25
yr2fy(x1984_2015_20M)	153544537	2018-09-25
yr2fy(2014L)	22287	2018-09-25
yr2fy(x2014L_10K)	72885	2018-09-25
yr2fy(x1984_2015_20M)	153483097	2018-09-25
yr2fy(2014L)	23492	2018-09-25
yr2fy(x2014L_10K)	73186	2018-09-25
yr2fy(x1984_2015_20M)	150250264	2018-09-25
yr2fy(2014L)	19275	2018-09-25
yr2fy(x2014L_10K)	68066	2018-09-25
yr2fy(x1984_2015_20M)	150757144	2018-09-25
yr2fy(2014L)	15662	2018-09-25
yr2fy(x2014L_10K)	67162	2018-09-25
yr2fy(x1984_2015_20M)	149584963	2018-09-25
yr2fy(2014L)	19878	2018-09-25
yr2fy(x2014L_10K)	85233	2018-09-25
yr2fy(x1984_2015_20M)	150352964	2018-09-25
yr2fy(2014L)	19576	2018-10-03
yr2fy(x2014L_10K)	72282	2018-10-03
yr2fy(x1984_2015_20M)	153307280	2018-10-03
yr2fy(2014L)	25600	2018-10-03
yr2fy(x2014L_10K)	75897	2018-10-03
yr2fy(x1984_2015_20M)	152204371	2018-10-03
yr2fy(2014L)	18071	2018-10-06
yr2fy(x2014L_10K)	67463	2018-10-06
yr2fy(x1984_2015_20M)	173095023	2018-10-06
yr2fy(2014L)	27407	2018-10-06
yr2fy(x2014L_10K)	76800	2018-10-06
yr2fy(x1984_2015_20M)	151937692	2018-10-06
yr2fy(2014L)	21986	2018-10-06
yr2fy(x2014L_10K)	72584	2018-10-06
yr2fy(x1984_2015_20M)	156186988	2018-10-06
yr2fy(2014L)	26805	2018-10-06
yr2fy(x2014L_10K)	69271	2018-10-06
yr2fy(x1984_2015_20M)	151904563	2018-10-06
yr2fy(2014L)	26504	2018-10-07
yr2fy(x2014L_10K)	74089	2018-10-07
yr2fy(x1984_2015_20M)	154314575	2018-10-07
yr2fy(2014L)	22890	2018-10-07
yr2fy(x2014L_10K)	71981	2018-10-07
yr2fy(x1984_2015_20M)	154772665	2018-10-07
yr2fy(2014L)	22588	2018-10-07
yr2fy(x2014L_10K)	74391	2018-10-07
yr2fy(x1984_2015_20M)	153221005	2018-10-07
yr2fy(2014L)	29515	2018-10-07
yr2fy(x2014L_10K)	89148	2018-10-07
yr2fy(x1984_2015_20M)	151735604	2018-10-07
yr2fy(2014L)	16565	2018-10-07
yr2fy(x2014L_10K)	71981	2018-10-07
yr2fy(x1984_2015_20M)	153758605	2018-10-07
yr2fy(2014L)	26504	2018-10-07
yr2fy(x2014L_10K)	71680	2018-10-07
yr2fy(x1984_2015_20M)	152007566	2018-10-07
yr2fy(2014L)	15059	2018-10-07
yr2fy(x2014L_10K)	72583	2018-10-07
yr2fy(x1984_2015_20M)	151463942	2018-10-07
yr2fy(2014L)	23793	2018-10-07
yr2fy(x2014L_10K)	75295	2018-10-07
yr2fy(x1984_2015_20M)	151105844	2018-10-07
yr2fy(2014L)	16867	2018-10-07
yr2fy(x2014L_10K)	70777	2018-10-07
yr2fy(x1984_2015_20M)	158671090	2018-10-07
yr2fy(2014L)	25901	2018-10-07
yr2fy(x2014L_10K)	74391	2018-10-07
yr2fy(x1984_2015_20M)	153058370	2018-10-07
yr2fy(2014L)	23491	2018-10-07
yr2fy(x2014L_10K)	73487	2018-10-07
yr2fy(x1984_2015_20M)	154778387	2018-10-07
yr2fy(2014L)	18974	2018-10-07
yr2fy(x2014L_10K)	72282	2018-10-07
yr2fy(x1984_2015_20M)	156495091	2018-10-07
yr2fy(2014L)	20480	2018-10-08
yr2fy(x2014L_10K)	67765	2018-10-08
yr2fy(x1984_2015_20M)	152387048	2018-10-08
yr2fy(2014L)	24395	2018-10-08
yr2fy(x2014L_10K)	90956	2018-10-08
yr2fy(x1984_2015_20M)	150254118	2018-10-08
yr2fy(2014L)	20480	2018-10-08
yr2fy(x2014L_10K)	72884	2018-10-08
yr2fy(x1984_2015_20M)	165405089	2018-10-08
yr2fy(2014L)	26805	2018-10-08
yr2fy(x2014L_10K)	78306	2018-10-08
yr2fy(x1984_2015_20M)	152072921	2018-10-08
yr2fy(2014L)	19276	2018-10-08
yr2fy(x2014L_10K)	73788	2018-10-08
yr2fy(x1984_2015_20M)	153475499	2018-10-08
yr2fy(2014L)	29214	2018-10-08
yr2fy(x2014L_10K)	76198	2018-10-08
yr2fy(x1984_2015_20M)	156082179	2018-10-08
yr2fy(2014L)	16565	2018-10-09
yr2fy(x2014L_10K)	70174	2018-10-09
yr2fy(x1984_2015_20M)	150156236	2018-10-09
yr2fy(2014L)	20179	2018-10-09
yr2fy(x2014L_10K)	67764	2018-10-09
yr2fy(x1984_2015_20M)	152241580	2018-10-09
yr2fy(2014L)	18673	2018-10-09
yr2fy(x2014L_10K)	73487	2018-10-09
yr2fy(x1984_2015_20M)	168353003	2018-10-09
yr2fy(2014L)	25901	2018-10-09
yr2fy(x2014L_10K)	73487	2018-10-09
yr2fy(x1984_2015_20M)	154313070	2018-10-09
yr2fy(2014L)	21384	2018-10-09
yr2fy(x2014L_10K)	75896	2018-10-09
yr2fy(x1984_2015_20M)	153174924	2018-10-09
yr2fy(2014L)	24094	2018-10-09
yr2fy(x2014L_10K)	74993	2018-10-09
yr2fy(x1984_2015_20M)	159210798	2018-10-09
yr2fy(2014L)	27106	2018-10-09
yr2fy(x2014L_10K)	74391	2018-10-09
yr2fy(x1984_2015_20M)	154311865	2018-10-09
yr2fy(2014L)	29215	2018-10-09
yr2fy(x2014L_10K)	78306	2018-10-09
yr2fy(x1984_2015_20M)	154893737	2018-10-09
yr2fy(2014L)	22288	2018-10-09
yr2fy(x2014L_10K)	73788	2018-10-09
yr2fy(x1984_2015_20M)	154340176	2018-10-09
yr2fy(2014L)	24997	2018-10-09
yr2fy(x2014L_10K)	78005	2018-10-09
yr2fy(x1984_2015_20M)	153714633	2018-10-09
yr2fy(2014L)	17469	2018-10-09
yr2fy(x2014L_10K)	68066	2018-10-09
yr2fy(x1984_2015_20M)	152635518	2018-10-09
yr2fy(2014L)	22287	2018-10-09
yr2fy(x2014L_10K)	68368	2018-10-09
yr2fy(x1984_2015_20M)	152176826	2018-10-09
yr2fy(2014L)	17167	2018-10-09
yr2fy(x2014L_10K)	71379	2018-10-09
yr2fy(x1984_2015_20M)	158131082	2018-10-09
yr2fy(2014L)	29516	2018-10-09
yr2fy(x2014L_10K)	103002	2018-10-09
yr2fy(x1984_2015_20M)	153161674	2018-10-09
yr2fy(2014L)	14757	2018-10-09
yr2fy(x2014L_10K)	70777	2018-10-09
yr2fy(x1984_2015_20M)	151582003	2018-10-09
yr2fy(2014L)	23492	2018-10-09
yr2fy(x2014L_10K)	87342	2018-10-09
yr2fy(x1984_2015_20M)	152258144	2018-10-09
yr2fy(2014L)	13854	2018-10-09
yr2fy(x2014L_10K)	66259	2018-10-09
yr2fy(x1984_2015_20M)	151764516	2018-10-09
yr2fy(2014L)	22589	2018-10-09
yr2fy(x2014L_10K)	72884	2018-10-09
yr2fy(x1984_2015_20M)	152049429	2018-10-09
yr2fy(2014L)	15962	2018-10-09
yr2fy(x2014L_10K)	66259	2018-10-09
yr2fy(x1984_2015_20M)	150548066	2018-10-09
yr2fy(2014L)	23793	2018-10-09
yr2fy(x2014L_10K)	73487	2018-10-09
yr2fy(x1984_2015_20M)	150507407	2018-10-09
yr2fy(2014L)	14156	2018-10-09
yr2fy(x2014L_10K)	67162	2018-10-09
yr2fy(x1984_2015_20M)	151041694	2018-10-09
yr2fy(2014L)	23492	2018-10-09
yr2fy(x2014L_10K)	73487	2018-10-09
yr2fy(x1984_2015_20M)	153914012	2018-10-09
yr2fy(2014L)	22287	2018-10-16
yr2fy(x2014L_10K)	73788	2018-10-16
yr2fy(x1984_2015_20M)	155965670	2018-10-16
yr2fy(2014L)	28913	2018-10-16
yr2fy(x2014L_10K)	68668	2018-10-16
yr2fy(x1984_2015_20M)	151159499	2018-10-16
yr2fy(2014L)	29516	2018-10-16
yr2fy(x2014L_10K)	73487	2018-10-16
yr2fy(x1984_2015_20M)	157407101	2018-10-16
yr2fy(2014L)	29515	2018-10-16
yr2fy(x2014L_10K)	74391	2018-10-16
yr2fy(x1984_2015_20M)	157497454	2018-10-16
yr2fy(2014L)	17167	2018-10-16
yr2fy(x2014L_10K)	90051	2018-10-16
yr2fy(x1984_2015_20M)	151084204	2018-10-16
yr2fy(2014L)	24998	2018-10-16
yr2fy(x2014L_10K)	87341	2018-10-16
yr2fy(x1984_2015_20M)	150702313	2018-10-16
yr2fy(2014L)	15360	2018-10-16
yr2fy(x2014L_10K)	66560	2018-10-16
yr2fy(x1984_2015_20M)	150431556	2018-10-16
yr2fy(2014L)	19276	2018-10-16
yr2fy(x2014L_10K)	68367	2018-10-16
yr2fy(x1984_2015_20M)	153069560	2018-10-16
yr2fy(2014L)	22589	2018-11-07
yr2fy(x2014L_10K)	74090	2018-11-07
yr2fy(x1984_2015_20M)	166042630	2018-11-07
yr2fy(2014L)	45478	2018-11-07
yr2fy(x2014L_10K)	74090	2018-11-07
yr2fy(x1984_2015_20M)	162751979	2018-11-07
yr2fy(2014L)	23794	2018-11-12
yr2fy(x2014L_10K)	75294	2018-11-12
yr2fy(x1984_2015_20M)	163471483	2018-11-12
yr2fy(2014L)	31925	2018-11-12
yr2fy(x2014L_10K)	107822	2018-11-12
yr2fy(x1984_2015_20M)	163289572	2018-11-12
yr2fy(2014L)	35238	2018-11-12
yr2fy(x2014L_10K)	66259	2018-11-12
yr2fy(x1984_2015_20M)	162104141	2018-11-12
yr2fy(2014L)	27106	2018-11-12
yr2fy(x2014L_10K)	75896	2018-11-12
yr2fy(x1984_2015_20M)	167178668	2018-11-12
yr2fy(2014L)	21383	2018-11-12
yr2fy(x2014L_10K)	84932	2018-11-12
yr2fy(x1984_2015_20M)	161986381	2018-11-12
yr2fy(2014L)	27106	2018-11-12
yr2fy(x2014L_10K)	68969	2018-11-12
yr2fy(x1984_2015_20M)	162392367	2018-11-12
yr2fy(2014L)	19878	2018-11-12
yr2fy(x2014L_10K)	73788	2018-11-12
yr2fy(x1984_2015_20M)	162267981	2018-11-12
yr2fy(2014L)	24998	2018-11-12
yr2fy(x2014L_10K)	74692	2018-11-12
yr2fy(x1984_2015_20M)	161799049	2018-11-12
yr2fy(2014L)	15360	2018-11-12
yr2fy(x2014L_10K)	66561	2018-11-12
yr2fy(x1984_2015_20M)	162368875	2018-11-12
yr2fy(2014L)	26202	2018-11-12
yr2fy(x2014L_10K)	73488	2018-11-12
yr2fy(x1984_2015_20M)	163210062	2018-11-12
yr2fy(2014L)	16264	2018-12-07
yr2fy(x2014L_10K)	72282	2018-12-07
yr2fy(x1984_2015_20M)	166663304	2018-12-07
yr2fy(2014L)	46983	2018-12-07
yr2fy(x2014L_10K)	79209	2018-12-07
yr2fy(x1984_2015_20M)	168046909	2018-12-07
yr2fy(2014L)	16264	2018-12-07
yr2fy(x2014L_10K)	66560	2018-12-07
yr2fy(x1984_2015_20M)	163897298	2018-12-07
yr2fy(2014L)	24697	2018-12-07
yr2fy(x2014L_10K)	74391	2018-12-07
yr2fy(x1984_2015_20M)	165726946	2018-12-07
yr2fy(2014L)	22288	2018-12-08
yr2fy(x2014L_10K)	75595	2018-12-08
yr2fy(x1984_2015_20M)	162419579	2018-12-08
yr2fy(2014L)	27407	2018-12-08
yr2fy(x2014L_10K)	71379	2018-12-08
yr2fy(x1984_2015_20M)	165394598	2018-12-08
yr2fy(2014L)	29516	2019-01-05
yr2fy(x2014L_10K)	76499	2019-01-05
yr2fy(x1984_2015_20M)	172732418	2019-01-05
yr2fy(2014L)	29214	2019-01-05
yr2fy(x2014L_10K)	75897	2019-01-05
yr2fy(x1984_2015_20M)	181004238	2019-01-05
yr2fy(2014L)	19878	2019-01-05
yr2fy(x2014L_10K)	73186	2019-01-05
yr2fy(x1984_2015_20M)	164704851	2019-01-05
yr2fy(2014L)	27708	2019-01-05
yr2fy(x2014L_10K)	71981	2019-01-05
yr2fy(x1984_2015_20M)	164763882	2019-01-05
