expr	time	Date
project(sample_file_1314, h = 2L)	368679922	2018-08-30
project(sample_file_1314, h = 2L)	361270074	2018-08-30
project(sample_file_1314, h = 2L)	375560000	2018-08-31
project(sample_file_1314, h = 2L)	374060442	2018-08-31
project(sample_file_1314, h = 2L)	362698554	2018-09-01
project(sample_file_1314, h = 2L)	365651893	2018-09-01
project(sample_file_1314, h = 2L)	351975055	2018-09-04
project(sample_file_1314, h = 2L)	255244688	2018-09-04
project(sample_file_1314, h = 2L)	475373700	2018-09-04
project(sample_file_1314, h = 2L)	357479960	2018-09-04
project(sample_file_1314, h = 2L)	357591524	2018-09-07
project(sample_file_1314, h = 2L)	362866036	2018-09-07
project(sample_file_1314, h = 2L)	367171489	2018-09-13
project(sample_file_1314, h = 2L)	363458287	2018-09-13
project(sample_file_1314, h = 2L)	358078677	2018-09-13
project(sample_file_1314, h = 2L)	392200781	2018-09-25
project(sample_file_1314, h = 2L)	362705015	2018-09-25
project(sample_file_1314, h = 2L)	358890609	2018-09-25
project(sample_file_1314, h = 2L)	355140052	2018-09-25
project(sample_file_1314, h = 2L)	370622657	2018-09-25
project(sample_file_1314, h = 2L)	356676657	2018-09-25
project(sample_file_1314, h = 2L)	361019027	2018-09-25
project(sample_file_1314, h = 2L)	352846359	2018-10-03
project(sample_file_1314, h = 2L)	376512470	2018-10-06
project(sample_file_1314, h = 2L)	366819715	2018-10-06
project(sample_file_1314, h = 2L)	449563972	2018-10-07
project(sample_file_1314, h = 2L)	371163580	2018-10-07
project(sample_file_1314, h = 2L)	360747400	2018-10-07
project(sample_file_1314, h = 2L)	367363037	2018-10-07
project(sample_file_1314, h = 2L)	364312422	2018-10-07
project(sample_file_1314, h = 2L)	372669762	2018-10-07
project(sample_file_1314, h = 2L)	351974737	2018-10-08
project(sample_file_1314, h = 2L)	353609824	2018-10-08
project(sample_file_1314, h = 2L)	359357772	2018-10-08
project(sample_file_1314, h = 2L)	357986216	2018-10-09
project(sample_file_1314, h = 2L)	382203195	2018-10-09
project(sample_file_1314, h = 2L)	365423461	2018-10-09
project(sample_file_1314, h = 2L)	381334000	2018-10-09
project(sample_file_1314, h = 2L)	399124782	2018-10-09
project(sample_file_1314, h = 2L)	351460027	2018-10-09
project(sample_file_1314, h = 2L)	362248160	2018-10-09
project(sample_file_1314, h = 2L)	355697577	2018-10-09
project(sample_file_1314, h = 2L)	349981553	2018-10-09
project(sample_file_1314, h = 2L)	352145204	2018-10-09
project(sample_file_1314, h = 2L)	351754578	2018-10-09
project(sample_file_1314, h = 2L)	351272199	2018-10-16
project(sample_file_1314, h = 2L)	413808152	2018-10-16
project(sample_file_1314, h = 2L)	351011079	2018-10-16
project(sample_file_1314, h = 2L)	358919668	2018-10-16
project(sample_file_1314, h = 2L)	435948266	2018-11-07
project(sample_file_1314, h = 2L)	446926643	2018-11-12
project(sample_file_1314, h = 2L)	448310248	2018-11-12
project(sample_file_1314, h = 2L)	442494827	2018-11-12
project(sample_file_1314, h = 2L)	463331134	2018-11-12
project(sample_file_1314, h = 2L)	442830639	2018-11-12
project(sample_file_1314, h = 2L)	446925304	2018-12-07
project(sample_file_1314, h = 2L)	436294673	2018-12-07
project(sample_file_1314, h = 2L)	479889553	2018-12-08
project(sample_file_1314, h = 2L)	496509211	2019-01-05
project(sample_file_1314, h = 2L)	465623832	2019-01-05
project(sample_file_1314, h = 2L)	459121124	2019-01-05
project(sample_file_1314, h = 2L)	459044764	2019-01-09
project(sample_file_1314, h = 2L)	434158938	2019-02-08
