expr	time	Date
dt[, weighted_ntile(y, w = wt, n = 10)]	124805001	2022-06-08
dt[, weighted_ntile(x, w = wt, n = 10)]	31830001	2022-06-08
dt[, weighted_ntile(y, w = wt, n = 10)]	129823000	2022-06-08
dt[, weighted_ntile(x, w = wt, n = 10)]	28921901	2022-06-08
