MEASURE,Measure,STATE,State,SEX_ABS,Sex,AGE,Age,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1981-Q3,Sep-81,234014,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1981-Q4,Dec-81,231333,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1982-Q1,Mar-82,233826,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1982-Q2,Jun-82,236108,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1982-Q3,Sep-82,237201,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1982-Q4,Dec-82,236544,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1983-Q1,Mar-83,239138,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1983-Q2,Jun-83,240717,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1983-Q3,Sep-83,242218,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1983-Q4,Dec-83,239451,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1984-Q1,Mar-84,240080,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1984-Q2,Jun-84,239221,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1984-Q3,Sep-84,239915,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1984-Q4,Dec-84,236811,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1985-Q1,Mar-85,238998,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1985-Q2,Jun-85,241022,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1985-Q3,Sep-85,241492,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1985-Q4,Dec-85,239161,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1986-Q1,Mar-86,238692,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1986-Q2,Jun-86,238584,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1986-Q3,Sep-86,239717,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1986-Q4,Dec-86,242236,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1987-Q1,Mar-87,241353,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1987-Q2,Jun-87,241989,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1987-Q3,Sep-87,243077,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1987-Q4,Dec-87,245067,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1988-Q1,Mar-88,245851,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1988-Q2,Jun-88,245514,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1988-Q3,Sep-88,246537,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1988-Q4,Dec-88,247157,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1989-Q1,Mar-89,248893,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1989-Q2,Jun-89,249558,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1989-Q3,Sep-89,249102,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1989-Q4,Dec-89,249470,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1990-Q1,Mar-90,251770,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1990-Q2,Jun-90,256554,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1990-Q3,Sep-90,257863,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1990-Q4,Dec-90,257309,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1991-Q1,Mar-91,257626,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1991-Q2,Jun-91,259085,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1991-Q3,Sep-91,259395,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1991-Q4,Dec-91,257094,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1992-Q1,Mar-92,257598,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1992-Q2,Jun-92,258028,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1992-Q3,Sep-92,260270,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1992-Q4,Dec-92,259118,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1993-Q1,Mar-93,258410,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1993-Q2,Jun-93,258484,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1993-Q3,Sep-93,259577,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1993-Q4,Dec-93,258268,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1994-Q1,Mar-94,258504,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1994-Q2,Jun-94,257403,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1994-Q3,Sep-94,258883,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1994-Q4,Dec-94,257926,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1995-Q1,Mar-95,257754,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1995-Q2,Jun-95,257572,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1995-Q3,Sep-95,259427,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1995-Q4,Dec-95,257230,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1996-Q1,Mar-96,255807,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1996-Q2,Jun-96,254191,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1996-Q3,Sep-96,255910,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1996-Q4,Dec-96,256127,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1997-Q1,Mar-97,253837,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1997-Q2,Jun-97,253375,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1997-Q3,Sep-97,254547,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1997-Q4,Dec-97,253202,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1998-Q1,Mar-98,250632,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1998-Q2,Jun-98,249279,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1998-Q3,Sep-98,251417,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1998-Q4,Dec-98,250661,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1999-Q1,Mar-99,250431,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1999-Q2,Jun-99,250617,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1999-Q3,Sep-99,253209,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,1999-Q4,Dec-99,252238,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2000-Q1,Mar-00,251814,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2000-Q2,Jun-00,251139,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2000-Q3,Sep-00,253349,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2000-Q4,Dec-00,253508,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2001-Q1,Mar-01,252173,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2001-Q2,Jun-01,251320,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2001-Q3,Sep-01,252780,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2001-Q4,Dec-01,250687,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2002-Q1,Mar-02,250034,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2002-Q2,Jun-02,248820,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2002-Q3,Sep-02,250638,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2002-Q4,Dec-02,250286,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2003-Q1,Mar-03,248972,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2003-Q2,Jun-03,248959,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2003-Q3,Sep-03,251760,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2003-Q4,Dec-03,251894,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2004-Q1,Mar-04,253024,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2004-Q2,Jun-04,251809,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2004-Q3,Sep-04,253967,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2004-Q4,Dec-04,252616,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2005-Q1,Mar-05,253827,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2005-Q2,Jun-05,257219,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2005-Q3,Sep-05,261386,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2005-Q4,Dec-05,263295,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2006-Q1,Mar-06,264387,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2006-Q2,Jun-06,266887,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2006-Q3,Sep-06,272376,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2006-Q4,Dec-06,274627,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2007-Q1,Mar-07,279681,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2007-Q2,Jun-07,283853,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2007-Q3,Sep-07,287276,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2007-Q4,Dec-07,287861,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2008-Q1,Mar-08,290198,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2008-Q2,Jun-08,291214,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2008-Q3,Sep-08,293691,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2008-Q4,Dec-08,294193,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2009-Q1,Mar-09,294265,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2009-Q2,Jun-09,295261,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2009-Q3,Sep-09,295906,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2009-Q4,Dec-09,295770,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2010-Q1,Mar-10,296499,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2010-Q2,Jun-10,297437,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2010-Q3,Sep-10,295823,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2010-Q4,Dec-10,291030,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2011-Q1,Mar-11,290499,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2011-Q2,Jun-11,290397,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2011-Q3,Sep-11,293973,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2011-Q4,Dec-11,295400,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2012-Q1,Mar-12,300774,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2012-Q2,Jun-12,305017,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2012-Q3,Sep-12,307503,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2012-Q4,Dec-12,309096,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2013-Q1,Mar-13,309880,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2013-Q2,Jun-13,310144,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2013-Q3,Sep-13,309325,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2013-Q4,Dec-13,307110,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2014-Q1,Mar-14,306973,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2014-Q2,Jun-14,305827,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2014-Q3,Sep-14,308164,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2014-Q4,Dec-14,308468,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2015-Q1,Mar-15,308294,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2015-Q2,Jun-15,307022,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2015-Q3,Sep-15,306437,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2015-Q4,Dec-15,304087,,
1,Estimated Resident Population,0,Australia,3,Persons,0,0,Q,Quarterly,2016-Q1,Mar-16,305265,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1981-Q3,Sep-81,226775,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1981-Q4,Dec-81,228838,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1982-Q1,Mar-82,230676,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1982-Q2,Jun-82,232589,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1982-Q3,Sep-82,233901,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1982-Q4,Dec-82,235023,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1983-Q1,Mar-83,236046,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1983-Q2,Jun-83,237097,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1983-Q3,Sep-83,238209,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1983-Q4,Dec-83,239285,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1984-Q1,Mar-84,240219,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1984-Q2,Jun-84,241246,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1984-Q3,Sep-84,241007,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1984-Q4,Dec-84,240648,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1985-Q1,Mar-85,240264,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1985-Q2,Jun-85,239865,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1985-Q3,Sep-85,240552,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1985-Q4,Dec-85,241269,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1986-Q1,Mar-86,241865,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1986-Q2,Jun-86,242597,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1986-Q3,Sep-86,242144,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1986-Q4,Dec-86,241668,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1987-Q1,Mar-87,241309,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1987-Q2,Jun-87,241123,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1987-Q3,Sep-87,242094,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1987-Q4,Dec-87,242863,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1988-Q1,Mar-88,243728,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1988-Q2,Jun-88,244292,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1988-Q3,Sep-88,245486,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1988-Q4,Dec-88,246449,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1989-Q1,Mar-89,247244,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1989-Q2,Jun-89,247817,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1989-Q3,Sep-89,248769,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1989-Q4,Dec-89,249652,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1990-Q1,Mar-90,250492,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1990-Q2,Jun-90,251302,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1990-Q3,Sep-90,252949,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1990-Q4,Dec-90,254438,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1991-Q1,Mar-91,256051,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1991-Q2,Jun-91,257523,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1991-Q3,Sep-91,258352,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1991-Q4,Dec-91,258949,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1992-Q1,Mar-92,259498,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1992-Q2,Jun-92,259878,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1992-Q3,Sep-92,259595,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1992-Q4,Dec-92,259090,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1993-Q1,Mar-93,258538,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1993-Q2,Jun-93,257688,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1993-Q3,Sep-93,257979,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1993-Q4,Dec-93,258087,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1994-Q1,Mar-94,258236,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1994-Q2,Jun-94,258426,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1994-Q3,Sep-94,258483,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1994-Q4,Dec-94,258180,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1995-Q1,Mar-95,257992,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1995-Q2,Jun-95,258057,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1995-Q3,Sep-95,258215,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1995-Q4,Dec-95,258393,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1996-Q1,Mar-96,258260,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1996-Q2,Jun-96,258399,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1996-Q3,Sep-96,257840,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1996-Q4,Dec-96,257119,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1997-Q1,Mar-97,256177,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1997-Q2,Jun-97,255188,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1997-Q3,Sep-97,255039,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1997-Q4,Dec-97,254899,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1998-Q1,Mar-98,254705,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1998-Q2,Jun-98,254452,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1998-Q3,Sep-98,253480,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1998-Q4,Dec-98,252544,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1999-Q1,Mar-99,251516,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1999-Q2,Jun-99,250579,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1999-Q3,Sep-99,250989,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,1999-Q4,Dec-99,251449,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2000-Q1,Mar-00,251866,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2000-Q2,Jun-00,252358,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2000-Q3,Sep-00,252563,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2000-Q4,Dec-00,252868,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2001-Q1,Mar-01,253285,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2001-Q2,Jun-01,253737,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2001-Q3,Sep-01,253484,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2001-Q4,Dec-01,253209,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2002-Q1,Mar-02,252893,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2002-Q2,Jun-02,252634,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2002-Q3,Sep-02,252156,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2002-Q4,Dec-02,251629,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2003-Q1,Mar-03,251016,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2003-Q2,Jun-03,250356,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2003-Q3,Sep-03,250391,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2003-Q4,Dec-03,250477,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2004-Q1,Mar-04,250464,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2004-Q2,Jun-04,250613,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2004-Q3,Sep-04,251432,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2004-Q4,Dec-04,252241,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2005-Q1,Mar-05,253063,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2005-Q2,Jun-05,253896,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2005-Q3,Sep-05,255230,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2005-Q4,Dec-05,256526,,
