col	row	variable	value	raw_name	start_date	end_date	sheet_name	k
7	12	numeric	0.00093196644920801	peCpiFpSsG	1992-09-01T00:00:00Z	1992-12-01T00:00:00Z	CPI	2
2	13	numeric	60.1	peCpi	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
3	13	numeric	0.00501672240802686	peCpiG	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
4	13	numeric	60.1	LagCpi	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
5	13	numeric	0.00501672240802686	peCpiFpG	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
6	13	numeric	107.9	peCpiFpSs	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
7	13	numeric	0.00465549348230909	peCpiFpSsG	1992-12-01T00:00:00Z	1993-03-01T00:00:00Z	CPI	2
2	14	numeric	60.6	peCpi	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
3	14	numeric	0.00831946755407653	peCpiG	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
4	14	numeric	60.6	LagCpi	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
5	14	numeric	0.00831946755407653	peCpiFpG	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
6	14	numeric	108.9	peCpiFpSs	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
7	14	numeric	0.0092678405931419	peCpiFpSsG	1993-03-01T00:00:00Z	1993-06-01T00:00:00Z	CPI	2
2	15	numeric	60.8	peCpi	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
3	15	numeric	0.00330033003300323	peCpiG	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
4	15	numeric	60.8	LagCpi	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
5	15	numeric	0.00330033003300323	peCpiFpG	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
6	15	numeric	109.3	peCpiFpSs	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
7	15	numeric	0.00367309458218545	peCpiFpSsG	1993-06-01T00:00:00Z	1993-09-01T00:00:00Z	CPI	2
2	16	numeric	61.1	peCpi	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
3	16	numeric	0.00493421052631593	peCpiG	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
4	16	numeric	61.1	LagCpi	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
5	16	numeric	0.00493421052631593	peCpiFpG	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
6	16	numeric	109.8	peCpiFpSs	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
7	16	numeric	0.00457456541628543	peCpiFpSsG	1993-09-01T00:00:00Z	1993-12-01T00:00:00Z	CPI	2
2	17	numeric	61.2	peCpi	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
3	17	numeric	0.00163666121112938	peCpiG	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
4	17	numeric	61.2	LagCpi	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
5	17	numeric	0.00163666121112938	peCpiFpG	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
6	17	numeric	110	peCpiFpSs	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
7	17	numeric	0.00182149362477224	peCpiFpSsG	1993-12-01T00:00:00Z	1994-03-01T00:00:00Z	CPI	2
2	18	numeric	61.5	peCpi	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
3	18	numeric	0.00490196078431371	peCpiG	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
4	18	numeric	61.5	LagCpi	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
5	18	numeric	0.00490196078431371	peCpiFpG	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
6	18	numeric	110.4	peCpiFpSs	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
7	18	numeric	0.00363636363636366	peCpiFpSsG	1994-03-01T00:00:00Z	1994-06-01T00:00:00Z	CPI	2
2	19	numeric	61.9	peCpi	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
3	19	numeric	0.00650406504065049	peCpiG	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
4	19	numeric	61.9	LagCpi	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
5	19	numeric	0.00650406504065049	peCpiFpG	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
6	19	numeric	111.2	peCpiFpSs	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
7	19	numeric	0.00724637681159424	peCpiFpSsG	1994-06-01T00:00:00Z	1994-09-01T00:00:00Z	CPI	2
2	20	numeric	62.3	peCpi	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
3	20	numeric	0.00646203554119551	peCpiG	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
4	20	numeric	62.3	LagCpi	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
5	20	numeric	0.00646203554119551	peCpiFpG	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
6	20	numeric	111.9	peCpiFpSs	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
7	20	numeric	0.00629496402877705	peCpiFpSsG	1994-09-01T00:00:00Z	1994-12-01T00:00:00Z	CPI	2
2	21	numeric	62.8	peCpi	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
3	21	numeric	0.00802568218298561	peCpiG	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
4	21	numeric	62.8	LagCpi	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
5	21	numeric	0.00802568218298561	peCpiFpG	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
6	21	numeric	112.8	peCpiFpSs	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
7	21	numeric	0.00804289544235926	peCpiFpSsG	1994-12-01T00:00:00Z	1995-03-01T00:00:00Z	CPI	2
2	22	numeric	63.8	peCpi	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
3	22	numeric	0.015923566878981	peCpiG	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
4	22	numeric	63.8	LagCpi	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
5	22	numeric	0.015923566878981	peCpiFpG	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
6	22	numeric	114.7	peCpiFpSs	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
7	22	numeric	0.0168439716312057	peCpiFpSsG	1995-03-01T00:00:00Z	1995-06-01T00:00:00Z	CPI	2
2	23	numeric	64.7	peCpi	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
3	23	numeric	0.0141065830721003	peCpiG	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
4	23	numeric	64.7	LagCpi	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
5	23	numeric	0.0141065830721003	peCpiFpG	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
6	23	numeric	116.2	peCpiFpSs	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
7	23	numeric	0.013077593722755	peCpiFpSsG	1995-06-01T00:00:00Z	1995-09-01T00:00:00Z	CPI	2
2	24	numeric	65.5	peCpi	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
3	24	numeric	0.0123647604327666	peCpiG	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
4	24	numeric	65.5	LagCpi	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
5	24	numeric	0.0123647604327666	peCpiFpG	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
6	24	numeric	117.6	peCpiFpSs	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
7	24	numeric	0.0120481927710843	peCpiFpSsG	1995-09-01T00:00:00Z	1995-12-01T00:00:00Z	CPI	2
2	25	numeric	66	peCpi	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
3	25	numeric	0.00763358778625944	peCpiG	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
4	25	numeric	66	LagCpi	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
5	25	numeric	0.00763358778625944	peCpiFpG	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
6	25	numeric	118.5	peCpiFpSs	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
7	25	numeric	0.00765306122448983	peCpiFpSsG	1995-12-01T00:00:00Z	1996-03-01T00:00:00Z	CPI	2
2	26	numeric	66.2	peCpi	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
3	26	numeric	0.00303030303030316	peCpiG	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
4	26	numeric	66.2	LagCpi	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
5	26	numeric	0.00303030303030316	peCpiFpG	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
6	26	numeric	119	peCpiFpSs	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
7	26	numeric	0.00421940928270037	peCpiFpSsG	1996-03-01T00:00:00Z	1996-06-01T00:00:00Z	CPI	2
2	27	numeric	66.7	peCpi	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
3	27	numeric	0.00755287009063443	peCpiG	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
4	27	numeric	66.7	LagCpi	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
5	27	numeric	0.00755287009063443	peCpiFpG	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
6	27	numeric	119.8	peCpiFpSs	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
7	27	numeric	0.00672268907563023	peCpiFpSsG	1996-06-01T00:00:00Z	1996-09-01T00:00:00Z	CPI	2
2	28	numeric	66.9	peCpi	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
3	28	numeric	0.00299850074962516	peCpiG	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
4	28	numeric	66.9	LagCpi	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
5	28	numeric	0.00299850074962516	peCpiFpG	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
6	28	numeric	120.1	peCpiFpSs	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
7	28	numeric	0.0025041736227045	peCpiFpSsG	1996-09-01T00:00:00Z	1996-12-01T00:00:00Z	CPI	2
2	29	numeric	67	peCpi	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
3	29	numeric	0.00149476831091167	peCpiG	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
4	29	numeric	67	LagCpi	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
5	29	numeric	0.00149476831091167	peCpiFpG	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
6	29	numeric	120.3	peCpiFpSs	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
7	29	numeric	0.00166527893422153	peCpiFpSsG	1996-12-01T00:00:00Z	1997-03-01T00:00:00Z	CPI	2
2	30	numeric	67.1	peCpi	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
3	30	numeric	0.00149253731343268	peCpiG	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
4	30	numeric	67.1	LagCpi	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
5	30	numeric	0.00149253731343268	peCpiFpG	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
6	30	numeric	120.5	peCpiFpSs	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
7	30	numeric	0.00166251039068999	peCpiFpSsG	1997-03-01T00:00:00Z	1997-06-01T00:00:00Z	CPI	2
2	31	numeric	66.9	peCpi	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
3	31	numeric	-0.00298062593144544	peCpiG	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
4	31	numeric	66.9	LagCpi	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
5	31	numeric	-0.00298062593144544	peCpiFpG	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
6	31	numeric	120.2	peCpiFpSs	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
7	31	numeric	-0.00248962655601659	peCpiFpSsG	1997-06-01T00:00:00Z	1997-09-01T00:00:00Z	CPI	2
2	32	numeric	66.6	peCpi	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
3	32	numeric	-0.00448430493273555	peCpiG	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
4	32	numeric	66.6	LagCpi	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
5	32	numeric	-0.00448430493273555	peCpiFpG	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
6	32	numeric	119.7	peCpiFpSs	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
7	32	numeric	-0.00415973377703827	peCpiFpSsG	1997-09-01T00:00:00Z	1997-12-01T00:00:00Z	CPI	2
2	33	numeric	66.8	peCpi	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
3	33	numeric	0.00300300300300305	peCpiG	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
4	33	numeric	66.8	LagCpi	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
5	33	numeric	0.00300300300300305	peCpiFpG	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
6	33	numeric	120	peCpiFpSs	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
7	33	numeric	0.00250626566416035	peCpiFpSsG	1997-12-01T00:00:00Z	1998-03-01T00:00:00Z	CPI	2
2	34	numeric	67	peCpi	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
3	34	numeric	0.00299401197604787	peCpiG	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
4	34	numeric	67	LagCpi	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
5	34	numeric	0.00299401197604787	peCpiFpG	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
6	34	numeric	120.3	peCpiFpSs	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
7	34	numeric	0.00249999999999995	peCpiFpSsG	1998-03-01T00:00:00Z	1998-06-01T00:00:00Z	CPI	2
2	35	numeric	67.4	peCpi	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
3	35	numeric	0.00597014925373141	peCpiG	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
4	35	numeric	67.4	LagCpi	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
5	35	numeric	0.00597014925373141	peCpiFpG	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
6	35	numeric	121	peCpiFpSs	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
7	35	numeric	0.00581878636741484	peCpiFpSsG	1998-06-01T00:00:00Z	1998-09-01T00:00:00Z	CPI	2
2	36	numeric	67.5	peCpi	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
3	36	numeric	0.00148367952522244	peCpiG	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
4	36	numeric	67.5	LagCpi	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
5	36	numeric	0.00148367952522244	peCpiFpG	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
6	36	numeric	121.3	peCpiFpSs	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
7	36	numeric	0.00247933884297513	peCpiFpSsG	1998-09-01T00:00:00Z	1998-12-01T00:00:00Z	CPI	2
2	37	numeric	67.8	peCpi	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
3	37	numeric	0.00444444444444447	peCpiG	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
4	37	numeric	67.8	LagCpi	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
5	37	numeric	0.00444444444444447	peCpiFpG	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
6	37	numeric	121.9	peCpiFpSs	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
7	37	numeric	0.00494641384995886	peCpiFpSsG	1998-12-01T00:00:00Z	1999-03-01T00:00:00Z	CPI	2
2	38	numeric	67.8	peCpi	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
3	38	numeric	0	peCpiG	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
4	38	numeric	67.8	LagCpi	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
5	38	numeric	0	peCpiFpG	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
6	38	numeric	121.8	peCpiFpSs	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
7	38	numeric	-0.000820344544708807	peCpiFpSsG	1999-03-01T00:00:00Z	1999-06-01T00:00:00Z	CPI	2
2	39	numeric	68.1	peCpi	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
3	39	numeric	0.00442477876106184	peCpiG	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
4	39	numeric	68.1	LagCpi	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
5	39	numeric	0.00442477876106184	peCpiFpG	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
6	39	numeric	122.3	peCpiFpSs	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
7	39	numeric	0.0041050903119868	peCpiFpSsG	1999-06-01T00:00:00Z	1999-09-01T00:00:00Z	CPI	2
2	40	numeric	68.7	peCpi	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
3	40	numeric	0.00881057268722474	peCpiG	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
4	40	numeric	68.7	LagCpi	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
5	40	numeric	0.00881057268722474	peCpiFpG	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
6	40	numeric	123.4	peCpiFpSs	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
7	40	numeric	0.00899427636958317	peCpiFpSsG	1999-09-01T00:00:00Z	1999-12-01T00:00:00Z	CPI	2
2	41	numeric	69.1	peCpi	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
3	41	numeric	0.00582241630276559	peCpiG	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
4	41	numeric	69.1	LagCpi	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
5	41	numeric	0.00582241630276559	peCpiFpG	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
6	41	numeric	124.1	peCpiFpSs	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
7	41	numeric	0.0056726094003241	peCpiFpSsG	1999-12-01T00:00:00Z	2000-03-01T00:00:00Z	CPI	2
2	42	numeric	69.7	peCpi	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
3	42	numeric	0.00868306801736618	peCpiG	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
4	42	numeric	69.7	LagCpi	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
5	42	numeric	0.00868306801736618	peCpiFpG	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
6	42	numeric	125.2	peCpiFpSs	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
7	42	numeric	0.00886381950040294	peCpiFpSsG	2000-03-01T00:00:00Z	2000-06-01T00:00:00Z	CPI	2
2	43	numeric	70.2	peCpi	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
3	43	numeric	0.0071736011477761	peCpiG	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
4	43	numeric	70.2	LagCpi	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
5	43	numeric	0.0071736011477761	peCpiFpG	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
6	43	numeric	126.2	peCpiFpSs	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
7	43	numeric	0.00798722044728439	peCpiFpSsG	2000-06-01T00:00:00Z	2000-09-01T00:00:00Z	CPI	2
2	44	numeric	72.9	peCpi	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
3	44	numeric	0.0384615384615385	peCpiG	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
4	44	numeric	72.9	LagCpi	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
5	44	numeric	0.0384615384615385	peCpiFpG	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
6	44	numeric	130.9	peCpiFpSs	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
7	44	numeric	0.0372424722662441	peCpiFpSsG	2000-09-01T00:00:00Z	2000-12-01T00:00:00Z	CPI	2
2	45	numeric	73.1	peCpi	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
3	45	numeric	0.00274348422496562	peCpiG	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
4	45	numeric	73.1	LagCpi	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
5	45	numeric	0.00274348422496562	peCpiFpG	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
6	45	numeric	131.3	peCpiFpSs	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
7	45	numeric	0.00305576776165006	peCpiFpSsG	2000-12-01T00:00:00Z	2001-03-01T00:00:00Z	CPI	2
2	46	numeric	73.9	peCpi	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
3	46	numeric	0.0109439124487005	peCpiG	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
4	46	numeric	73.9	LagCpi	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
5	46	numeric	0.0109439124487005	peCpiFpG	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
6	46	numeric	132.7	peCpiFpSs	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
7	46	numeric	0.0106626047220104	peCpiFpSsG	2001-03-01T00:00:00Z	2001-06-01T00:00:00Z	CPI	2
2	47	numeric	74.5	peCpi	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
3	47	numeric	0.00811907983761828	peCpiG	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
4	47	numeric	74.5	LagCpi	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
5	47	numeric	0.00811907983761828	peCpiFpG	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
6	47	numeric	133.8	peCpiFpSs	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
7	47	numeric	0.00828937452901291	peCpiFpSsG	2001-06-01T00:00:00Z	2001-09-01T00:00:00Z	CPI	2
2	48	numeric	74.7	peCpi	2001-09-01T00:00:00Z	2001-12-01T00:00:00Z	CPI	2
3	48	numeric	0.00268456375838921	peCpiG	2001-09-01T00:00:00Z	2001-12-01T00:00:00Z	CPI	2
4	48	numeric	74.7	LagCpi	2001-09-01T00:00:00Z	2001-12-01T00:00:00Z	CPI	2
5	48	numeric	0.00268456375838921	peCpiFpG	2001-09-01T00:00:00Z	2001-12-01T00:00:00Z	CPI	2
6	48	numeric	134.2	peCpiFpSs	2001-09-01T00:00:00Z	2001-12-01T00:00:00Z	CPI	2
