fy_year	n_CG	zero_discount_Net_CG_total	cg_inflator	forecast.series
2012-13	531558	9578777968.62485	0.612505658743586	lower
2012-13	531558	9578777968.62485	0.612505658743586	mean
2012-13	531558	9578777968.62485	0.612505658743586	upper
2013-14	638955	10402505803.7646	0.553373491671904	lower
2013-14	638955	10402505803.7646	0.553373491671904	mean
2013-14	638955	10402505803.7646	0.553373491671904	upper
2014-15	699220	14850636113.5191	0.721908029008797	lower
2014-15	699220	14850636113.5191	0.721908029008797	mean
2014-15	699220	14850636113.5191	0.721908029008797	upper
2015-16	661564	19463511990.3016	1	lower
2015-16	661564	19463511990.3016	1	mean
2015-16	661564	19463511990.3016	1	upper
2016-17	366879.65645963	19863608367.3695	1.8402853581229	lower
2016-17	662910.062918638	19863608367.3695	1.01848395090464	mean
2016-17	1197803.54070177	19863608367.3695	0.563667777756152	upper
2017-18	289003.214777338	24170528191.1	2.84272025993239	lower
2017-18	663593.163301145	24170528191.1	1.23804062378548	mean
2017-18	1523705.84084779	24170528191.1	0.539182348592965	upper
2018-19	240458.566492889	24758905216.1999	3.49978883196562	lower
2018-19	664141.39741782	24758905216.1999	1.26713107906574	mean
2018-19	1834344.27892233	24758905216.1999	0.458776585852621	upper
2019-20	205851.462803286	25912124185.3955	4.2785805869791	lower
2019-20	664581.311364854	25912124185.3955	1.32527360834536	mean
2019-20	2145568.03921035	25912124185.3955	0.410498318606359	upper
2020-21	179470.528174366	27865535908.7268	5.27745958696868	lower
2020-21	664934.255014633	27865535908.7268	1.42442422292005	mean
2020-21	2463566.40273718	27865535908.7268	0.384462321957223	upper
2021-22	158514.060822061	15382634367.2464	3.2984779322413	lower
2021-22	665217.388784517	29013038204.5529	1.48245075009574	mean
2021-22	2791639.88384622	42643442041.8594	0.51921055820142	upper
2022-23	141389.072057574	10229782623.652	2.45924172409432	lower
2022-23	665444.499069993	30160621474.9206	1.54056172712032	mean
2022-23	3131899.62207404	50091460326.1893	0.543633881572963	upper
2023-24	127101.136332449	6080312310.81806	1.62602459794641	lower
2023-24	665626.657353687	31308204745.2884	1.59874101321363	mean
2023-24	3485876.36400799	56536097179.7587	0.551270182424451	upper
2024-25	114987.792437246	2362695808.52321	0.698404022277815	lower
2024-25	665772.752093931	32455788015.6561	1.65697821507367	mean
2024-25	3854786.21717718	62548880222.789	0.55153096340176	upper
2025-26	104586.006904657	-1138371317.83442	-0.369965323792888	lower
2025-26	665889.917395081	33603371286.0238	1.71526437986486	mean
2025-26	4239662.6012565	68345113889.882	0.547932212260967	upper
2026-27	95559.9256520549	-4530980874.12422	-1.61163645760328	lower
2026-27	665983.878135215	34750954556.3915	1.7735918312857	mean
2026-27	4641428.11863398	74032889986.9073	0.542155329740296	upper
2027-28	87658.6555406924	-7878404442.34229	-3.05487977920674	lower
2027-28	666059.227605011	35898537826.7593	1.83195401439861	mean
2027-28	5060936.56058689	79675480095.8608	0.535111707791519	upper
2028-29	80690.212687577	-11221563002.8359	-4.72697330138733	lower
2028-29	666119.650709052	37046121097.127	1.89034535208132	mean
2028-29	5498998.87832448	85313805197.0898	0.527334687007025	upper
2029-30	74504.7245853917	-14588904438.7178	-6.65563540520726	lower
2029-30	666168.103309551	38193704367.4947	1.94876111451151	mean
2029-30	5956400.00465229	90976313173.7072	0.519152721661671	upper
2030-31	68983.1992337933	-18001348514.5316	-8.86977015115559	lower
2030-31	666206.956270027	39341287637.8624	2.00719730210261	mean
2030-31	6433910.19135497	96683923790.2565	0.510775350337524	upper
