fy_year	n_CG	zero_discount_Net_CG_total	cg_inflator	forecast.series
2012-13	531558	9578777968.62485	0.63812100973073	lower
2012-13	531558	9578777968.62485	0.63812100973073	mean
2012-13	531558	9578777968.62485	0.63812100973073	upper
2013-14	638955	10402505803.7646	0.576515900258354	lower
2013-14	638955	10402505803.7646	0.576515900258354	mean
2013-14	638955	10402505803.7646	0.576515900258354	upper
2014-15	706746	14850636113.5191	0.744089700668805	lower
2014-15	706746	14850636113.5191	0.744089700668805	mean
2014-15	706746	14850636113.5191	0.744089700668805	upper
2015-16	689231	19463511990.3016	1	lower
2015-16	689231	19463511990.3016	1	mean
2015-16	689231	19463511990.3016	1	upper
2016-17	698060	19863608367.3695	1.00764832409433	lower
2016-17	698060	19863608367.3695	1.00764832409433	mean
2016-17	698060	19863608367.3695	1.00764832409433	upper
2017-18	387812.616066157	24170528191.1	2.2070278001562	lower
2017-18	698490.258406523	24170528191.1	1.22537603725773	mean
2017-18	1258052.52556709	24170528191.1	0.680347765705163	upper
2018-19	307125.028237509	24758905216.1999	2.854695718074	lower
2018-19	698982.699396859	24758905216.1999	1.25432074896776	mean
2018-19	1590807.55111332	24758905216.1999	0.551134235193558	upper
2019-20	256439.830319242	25912124185.3955	3.57817132768904	lower
2019-20	699376.902143954	25912124185.3955	1.31200450760224	mean
2019-20	1907379.40609121	25912124185.3955	0.481071382649644	upper
2020-21	220148.020871386	27865535908.7268	4.48225138503334	lower
2020-21	699692.424404568	27865535908.7268	1.4102750537893	mean
2020-21	2223819.62295783	27865535908.7268	0.443722485976926	upper
2021-22	192394.897842131	15382634367.2464	2.83126657876458	lower
2021-22	699944.944700429	29013038204.5529	1.46782041745553	mean
2021-22	2546444.48011127	42643442041.8594	0.593009480262024	upper
2022-23	170291.862935764	10229782623.652	2.12723810850546	lower
2022-23	700147.026553181	30160621474.9206	1.52543825412228	mean
2022-23	2878621.73999572	50091460326.1893	0.616201410062886	upper
2023-24	152190.214708491	6080312310.81806	1.41475993735062	lower
2023-24	700308.734042058	31308204745.2884	1.5831141049795	mean
2023-24	3222495.76896228	56536097179.7587	0.621265253491077	upper
2024-25	137057.824678291	2362695808.52321	0.610446449388291	lower
2024-25	700438.126923797	32455788015.6561	1.6408390226243	mean
2024-25	3579610.07188093	62548880222.789	0.618767384231122	upper
2025-26	124205.573349766	-1138371317.83442	-0.324553619377884	lower
2025-26	700541.65844247	33603371286.0238	1.69860532080875	mean
2025-26	3951180.30518101	68345113889.882	0.612525564110857	upper
2026-27	113150.902885443	-4530980874.12422	-1.41800512671188	lower
2026-27	700624.494675599	34750954556.3915	1.75640642700691	mean
2026-27	4338230.36336176	74032889986.9073	0.604304306488116	upper
2027-28	103543.24393172	-7878404442.34229	-2.69438778292602	lower
2027-28	700690.77071462	35898537826.7593	1.81423674377547	mean
2027-28	4741666.74252918	79675480095.8608	0.595027801228151	upper
2028-29	95120.3462900727	-11221563002.8359	-4.17756797525628	lower
2028-29	700743.796059902	37046121097.127	1.87209152120813	mean
2028-29	5162322.12001184	85313805197.0898	0.585218179049944	upper
2029-30	87681.2841003202	-14588904438.7178	-5.89195435738721	lower
2029-30	700786.219225371	38193704367.4947	1.92996674153506	mean
2029-30	5600982.35439016	90976313173.7072	0.57518522861497	upper
2030-31	81069.0235030089	-18001348514.5316	-7.86309810195088	lower
2030-31	700820.159606988	39341287637.8624	1.98785901607117	mean
2030-31	6058403.99808578	96683923790.2565	0.565118640446174	upper
2031-32	75158.7523280241	-21475002773.6569	-10.1180602786803	lower
2031-32	700847.313095866	40488870908.2302	2.04576549416149	mean
2031-32	6535326.10719676	102452744590.117	0.555136687386539	upper
