table_no	sheet_no	table_title	date	series	value	series_type	data_type	collection_month	frequency	series_id	unit
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-06-01	Employed total ;  Persons ;	6095.7340512	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-07-01	Employed total ;  Persons ;	6103.921742	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-08-01	Employed total ;  Persons ;	6078.5215923	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-09-01	Employed total ;  Persons ;	6157.7891488	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-10-01	Employed total ;  Persons ;	6164.0483187	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-11-01	Employed total ;  Persons ;	6188.8406484	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1979-12-01	Employed total ;  Persons ;	6257.1652478	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-01-01	Employed total ;  Persons ;	6112.9167413	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-02-01	Employed total ;  Persons ;	6207.2328905	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-03-01	Employed total ;  Persons ;	6278.6501162	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-04-01	Employed total ;  Persons ;	6224.8638647	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-05-01	Employed total ;  Persons ;	6273.4481769	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-06-01	Employed total ;  Persons ;	6269.9050947	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-07-01	Employed total ;  Persons ;	6314.0709704	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-08-01	Employed total ;  Persons ;	6281.3506348	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-09-01	Employed total ;  Persons ;	6360.0313794	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-10-01	Employed total ;  Persons ;	6320.229556	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-11-01	Employed total ;  Persons ;	6341.9507671	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1980-12-01	Employed total ;  Persons ;	6426.5905508	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-01-01	Employed total ;  Persons ;	6252.9567582	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-02-01	Employed total ;  Persons ;	6356.5078945	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-03-01	Employed total ;  Persons ;	6428.0698898	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-04-01	Employed total ;  Persons ;	6426.3493648	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-05-01	Employed total ;  Persons ;	6412.3507268	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-06-01	Employed total ;  Persons ;	6413.9448045	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-07-01	Employed total ;  Persons ;	6425.3216636	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-08-01	Employed total ;  Persons ;	6393.7436143	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-09-01	Employed total ;  Persons ;	6502.6970811	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-10-01	Employed total ;  Persons ;	6445.3353656	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-11-01	Employed total ;  Persons ;	6433.3433932	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1981-12-01	Employed total ;  Persons ;	6506.8649371	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-01-01	Employed total ;  Persons ;	6355.4986577	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-02-01	Employed total ;  Persons ;	6432.3522678	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-03-01	Employed total ;  Persons ;	6497.3609838	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-04-01	Employed total ;  Persons ;	6431.5625043	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-05-01	Employed total ;  Persons ;	6440.9045245	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-06-01	Employed total ;  Persons ;	6414.2775552	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-07-01	Employed total ;  Persons ;	6425.8984225	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-08-01	Employed total ;  Persons ;	6379.3474902	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-09-01	Employed total ;  Persons ;	6443.5173213	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-10-01	Employed total ;  Persons ;	6421.0676214	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-11-01	Employed total ;  Persons ;	6366.813634	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1982-12-01	Employed total ;  Persons ;	6370.1002919	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-01-01	Employed total ;  Persons ;	6172.0479179	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-02-01	Employed total ;  Persons ;	6263.9474593	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-03-01	Employed total ;  Persons ;	6310.3027344	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-04-01	Employed total ;  Persons ;	6254.4904395	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-05-01	Employed total ;  Persons ;	6272.7942097	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-06-01	Employed total ;  Persons ;	6266.4620552	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-07-01	Employed total ;  Persons ;	6294.9609844	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-08-01	Employed total ;  Persons ;	6241.1547261	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-09-01	Employed total ;  Persons ;	6358.1739921	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-10-01	Employed total ;  Persons ;	6336.1314212	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-11-01	Employed total ;  Persons ;	6377.5222003	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1983-12-01	Employed total ;  Persons ;	6456.4556108	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-01-01	Employed total ;  Persons ;	6251.4442636	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-02-01	Employed total ;  Persons ;	6365.3636107	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-03-01	Employed total ;  Persons ;	6503.2285012	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-04-01	Employed total ;  Persons ;	6477.5809158	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-05-01	Employed total ;  Persons ;	6489.658756	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-06-01	Employed total ;  Persons ;	6499.0236012	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-07-01	Employed total ;  Persons ;	6528.6968289	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-08-01	Employed total ;  Persons ;	6466.1158232	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-09-01	Employed total ;  Persons ;	6579.8395541	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-10-01	Employed total ;  Persons ;	6553.1870257	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-11-01	Employed total ;  Persons ;	6576.0618183	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1984-12-01	Employed total ;  Persons ;	6636.0402174	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-01-01	Employed total ;  Persons ;	6452.3615075	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-02-01	Employed total ;  Persons ;	6595.6641925	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-03-01	Employed total ;  Persons ;	6657.4406977	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-04-01	Employed total ;  Persons ;	6588.8267822	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-05-01	Employed total ;  Persons ;	6657.9327706	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-06-01	Employed total ;  Persons ;	6659.3625128	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-07-01	Employed total ;  Persons ;	6703.429276	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-08-01	Employed total ;  Persons ;	6675.5378568	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-09-01	Employed total ;  Persons ;	6814.7053585	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-10-01	Employed total ;  Persons ;	6771.0533584	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-11-01	Employed total ;  Persons ;	6881.9441952	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1985-12-01	Employed total ;  Persons ;	6910.8392317	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-01-01	Employed total ;  Persons ;	6753.6197634	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-02-01	Employed total ;  Persons ;	6861.855494	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-03-01	Employed total ;  Persons ;	6961.8946633	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-04-01	Employed total ;  Persons ;	6997.885645	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-05-01	Employed total ;  Persons ;	6978.969976	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-06-01	Employed total ;  Persons ;	7007.678152	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-07-01	Employed total ;  Persons ;	6991.497212	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-08-01	Employed total ;  Persons ;	6918.525052	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-09-01	Employed total ;  Persons ;	7040.5986	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-10-01	Employed total ;  Persons ;	7030.367547	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-11-01	Employed total ;  Persons ;	7034.16394	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1986-12-01	Employed total ;  Persons ;	7116.814849	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-01-01	Employed total ;  Persons ;	6902.543985	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-02-01	Employed total ;  Persons ;	7022.252753	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-03-01	Employed total ;  Persons ;	7133.389586	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-04-01	Employed total ;  Persons ;	7109.576413	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-05-01	Employed total ;  Persons ;	7103.523457	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-06-01	Employed total ;  Persons ;	7128.887578	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-07-01	Employed total ;  Persons ;	7175.620018	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-08-01	Employed total ;  Persons ;	7092.257321	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-09-01	Employed total ;  Persons ;	7186.53346	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-10-01	Employed total ;  Persons ;	7177.382961	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-11-01	Employed total ;  Persons ;	7182.161301	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1987-12-01	Employed total ;  Persons ;	7330.688657	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-01-01	Employed total ;  Persons ;	7169.392598	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-02-01	Employed total ;  Persons ;	7247.304349	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-03-01	Employed total ;  Persons ;	7397.447882	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-04-01	Employed total ;  Persons ;	7383.371107	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-05-01	Employed total ;  Persons ;	7354.833831	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-06-01	Employed total ;  Persons ;	7378.263003	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-07-01	Employed total ;  Persons ;	7383.061995	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-08-01	Employed total ;  Persons ;	7353.286392	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-09-01	Employed total ;  Persons ;	7503.157163	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-10-01	Employed total ;  Persons ;	7477.266468	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-11-01	Employed total ;  Persons ;	7508.606914	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1988-12-01	Employed total ;  Persons ;	7622.911428	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-01-01	Employed total ;  Persons ;	7423.84265	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-02-01	Employed total ;  Persons ;	7566.488423	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-03-01	Employed total ;  Persons ;	7634.64468	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-04-01	Employed total ;  Persons ;	7678.426956	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-05-01	Employed total ;  Persons ;	7720.789507	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-06-01	Employed total ;  Persons ;	7711.039122	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-07-01	Employed total ;  Persons ;	7740.771902	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-08-01	Employed total ;  Persons ;	7715.273013	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-09-01	Employed total ;  Persons ;	7841.590327	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-10-01	Employed total ;  Persons ;	7806.483846	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-11-01	Employed total ;  Persons ;	7862.356823	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1989-12-01	Employed total ;  Persons ;	7935.52534	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-01-01	Employed total ;  Persons ;	7707.692951	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-02-01	Employed total ;  Persons ;	7802.990262	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-03-01	Employed total ;  Persons ;	7874.133266	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-04-01	Employed total ;  Persons ;	7887.948389	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-05-01	Employed total ;  Persons ;	7908.463677	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-06-01	Employed total ;  Persons ;	7900.256935	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-07-01	Employed total ;  Persons ;	7919.444887	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-08-01	Employed total ;  Persons ;	7807.982887	Original	STOCK	1	Month	A84423085A	000
