fy.year	Ind	Gender	Birth_year	Occ_code	Marital_status	Region	HECS_accum_ind	PHI_Ind	Sw_amt	Alow_ben_amt	Grs_int_amt	Aust_govt_pnsn_allw_amt	Frk_Div_amt	Net_rent_amt	Gross_rent_amt	Other_rent_ded_amt	Rent_int_ded_amt	Rent_cap_wks_amt	Net_PP_BI_amt	Net_NPP_BI_amt	Total_PP_BI_amt	Total_NPP_BI_amt	Total_PP_BE_amt	Total_NPP_BE_amt	Net_CG_amt	Tot_CY_CG_amt	Net_PT_PP_dsn	Net_PT_NPP_dsn	Othr_pnsn_amt	Other_foreign_inc_amt	Other_inc_amt	Tot_inc_amt	WRE_car_amt	WRE_trvl_amt	WRE_uniform_amt	WRE_self_amt	WRE_other_amt	Int_Div_ded_amt	Gift_amt	Non_emp_spr_amt	Cost_tax_affairs_amt	Other_Ded_amt	Tot_ded_amt	PP_loss_claimed	NPP_loss_claimed	Rep_frng_ben_amt	Med_Exp_TO_amt	Taxable_Income	Taxed_othr_pnsn_amt	Untaxed_othr_pnsn_amt	age_range	Partner_status	Div_Ded_amt	Intrst_Ded_amt	ETP_txbl_amt	Unfranked_Div_amt	Dividends_franking_cr_amt	Net_farm_management_amt	Asbl_forgn_source_incm_amt	Spouse_adjusted_taxable_inc	Net_fincl_invstmt_lss_amt	Rptbl_Empr_spr_cont_amt	Cr_PAYG_ITI_amt	TFN_amts_wheld_gr_intst_amt	TFN_amts_wheld_divs_amt	Hrs_to_prepare_BPI_cnt	Help_debt	MCS_Emplr_Contr	MCS_Prsnl_Contr	MCS_Othr_Contr	MCS_Ttl_Acnt_Bal	WEIGHT
2003-04	54655.5	1	6.72209183135831	4.8402209001414	1	13.3848474970896	1	1	36074.3317973451	2547.94433858189	1803.69830491424	5687.61977000245	3665.32520755466	6303.24444029153	11159.1766116325	5481.42791683764	8729.40131978814	1929.02697047198	16485.0175438597	24692.5734021558	42095.9497005988	78461.7973823307	38540.3722627737	60182.1668794689	10140.1914456097	15973.7118901387	20564.4228675136	14661.8361187466	20254.6268929028	1418.91867138845	4736.59200961754	38779.9847487197	1988.5250188696	1434.42243515612	227.911263239473	1523.33517677266	755.074494145786	1886.40581420296	321.407785346145	9008.39194554736	224.166610098429	3786.71005714286	2318.42268017473	15471.1351351351	9695.46924428822	12642.3431064572	567.796211490425	36947.4293376997																								100
2004-05	56139	1	6.68612389281414	4.83304432712933	1	13.3522164359202	1	1	37917.5356399945	2698.42335550628	1896.49872791034	5852.06827016521	4174.7803012513	6419.0361352657	12012.8014394296	5971.70345012753	10338.2399254995	2095.17280813215	14767.2605459057	25260.9823290846	47675.9901719902	83979.3169923031	40856.6027753686	66055.6353224834	10457.6715034965	20298.9067991933	20822.8202033037	15569.1851771117	21809.6473000684	890.655722649524	5094.72696747697	40920.7053858521	2004.19238674317	1531.13883819951	230.767666653043	1530.0119748724	794.98017974791	2395.36237897649	369.186817019298	11265.2631288004	250.459069676917	4020.11921284309	2543.02745888923	18750.8360655738	10361.7832422587	13726.8295543393	602.261821527139	38883.1078097228																								100
2005-06	57414	1	6.65671341402055	4.83405371642723	1	13.4192672998643	1	1	39566.678139577	2770.98771630514	2247.30289908767	5999.13725490196	5058.85748531299	7045.02537973467	12468.6123511421	6092.66272727273	11185.6019888231	2139.38562091503	16697.0446194226	26999.3662972435	50775.5741626794	86653.3566360358	44821.2550120289	67492.7628584973	12724.2722933936	25614.6879894606	22431.8395573997	16659.9866637871	23616.358008728	1385.65468563362	5814.29490624125	43209.2773554398	2183.30909848012	1505.93262062175	237.090613364687	1680.95030091244	844.675836204421	2939.84921066957	372.383949608117	18811.5845532559	247.897497250256	4359.64109105181	2905.35750447179	14277.9555555556	11802.6080586081	13588.3613761203	630.134489143242	40886.5575153031																								100
2006-07	59093.5	1	6.64427130014997	4.8203171789282	1	13.4574565179955	1	1	41065.2976050767	2985.04382489848	2311.24393744328	6183.75073632988	6180.25809176296	7390.62139219015	13399.5190628729	6253.873605715	12951.8621016842	2226.1401365433	19269.4679665738	27813.2867305062	47769.3407234539	164496.129068589	43391.8958818959	145891.19612785	19302.3318888225	38022.3775489602	25787.6043405676	19935.2242437408	25667.2101573454	1366.74291732491	5966.77444192101	46385.057935579	2266.89937751162	1556.84486563677	240.733634143158	1700.65966549981	874.654246698162	4618.08283443997	474.854179320656	29599.0788197251	260.16224908716	4623.92561454811	3595.78842193738	23718.4147465438	11942.4	13458.3659772634	620.44212098581	43525.1726898544																								100
2007-08	63052	1	6.67571359779486	4.8378497563557	1	13.5128482597109	1	1	42557.7065073175	2990.78973866081	2125.79705947493	6267.04848145382	5424.8789862862	7361.78830030488	13566.2167774086	6265.59099248387	14179.2285375962	2209.62032085562	20194.6745406824	27380.5541810985	56336.3277711561	99591.5004586688	48897.7833474936	80817.855228724	15967.1560278543	34787.1514606742	30206.7319970304	20522.1996501878		1207.90035696073	5330.94783272766	46203.2861637764	2283.76313109268	1601.446485623	242.023882435461	1730.68861646235	878.860676393637	4029.5741921539	317.117491028242	32225.6956521739	276.188813077214	1920.21570823998	3086.88199734848	24527.2618181818	11342.7341597796	15621.9980524345	623.967444963309	43743.4605581441	16233.1797020484	22148.1560931082																						100
2008-09	61340	1		5.40460877574809		13.5146602248012	1	1	45308.5474583476	3071.88741147565	2185.42568556811	6349.07742104231	5460.72570600059	7403.62183135023	14833.9212486697	6675.82401558534	13665.5766243194	2326.44167592446	20032.2654639175	28904.8763273763	58901.3119047619	91498.6406299546	50560.4039320822	70779.4140134286	18777.3908531899	37300.0774677218	30681.377092511	22203.7628635347		1290.00166389351	5581.1203766498	48083.7364898178	2458.25260187628	1630.28169173357	251.688129477501	1873.45810255494	928.560999590332	3593.17151501047	331.101203098628	31366.1372854914	282.605160772546	1866.58228443713	3053.12812569601	21010.4561403509	13486.0888888889	15958.1721864009	622.084343248868	45641.874249287	15482.4962840628	23630.8244122061	6.35985141618945	1																				100
2009-10	61754.5	1		5.40544742041001		13.5984252617693	1	1	47087.4341186601	3072.66351370149	1714.09002319438	6773.73075706786	4847.79387518623	8319.79175225154	15821.6218604651	7085.26153042873	12638.1776838788	2385.32159107588	17656.6202531646	28497.044135879	54134.3497005988	90155.4035842294	49982.2473012758	69104.6005477721	17304.7481287425	31667.9133950698	25520.0192475941	24607.0220241812		980.167869350551	5723.98362286676	49422.9891140207	2472.57130124777	1613.20779348253	256.586095461929	1665.0762987013	931.717623043774		337.909461533176	21466.8242865137	283.629822050222	1727.73585771658	2824.96679186608	18334.2009345794	17101.8704188482	15919.5049134948	628.204341566065	47153.2568618634	13192.8748977923	25202.2595682041	6.30172907460748	1	4762.22129144852	2424.22181253639																		100
2010-11	62675	1		5.34648062609195		13.5730306945901	1	1	49751.3182118096	3200.77405649718	2087.63931702541	7012.34834872833	5452.18961550005	8886.42791800779	16817.0913270519	7579.84409119194	14965.3516153792	2506.21043165468	19175.5782828283	30099.7863731398	54496.4769230769	84811.5707832871	49040.6725206612	62676.9165787809	18769.2840438928	33796.4367615968	37961.0965996909	25522.5571004712		1170.13600966702	5698.25120103253	52415.0669594391	2517.30198565913	1618.99936467598	257.892628909552	1843.57832465689	961.910051327266		341.153226992834	22914.6938666667	294.169142390972	1713.62718736662	2901.21733797773	28665.2086330935	16985.6116504854	16658.3777064956	669.908392137097	50031.7596622413	12781.7375776398	25495.8281407035	6.10940720447162	1	4539.87688277669	2158.17764804003																		100
2011-12	127137	1		4.41492309722446		13.6660265328132		1	52753.5506512659	3481.34440494624	2376.59092090384	7213.86804648733	6511.3767941977	9274.88387045563	17988.6323729311	8156.64202520874	15707.5906188925	2677.98323742807	19999.4687065369	34390.5921169966	70072.1002031144	104929.134651788	64318.0913649025	80723.0670319541	19724.7974897417	35624.7585894435	38193.7180653162	29942.1653647797		1395.91028300489	10497.1678840383	55883.7767852178	2528.58091144434	1700.42333319187	261.923491177691	1868.0685340184	1018.4661678644		494.668740038959	23658.7092105263	347.568870928239	1893.63075839871	3117.28794113979	28021.0537634409	16214.2109038737	17104.7761865005	743.715414531761	53443.2017045115	13521.4273029967	26955.0701141393	6.23886787899968	1	4825.90439007461	2626.94432942259	16074.0763428571	780.304680508323	2842.20471131326	38155.5860215054	3743.59001087165	59909.2694261439	5964.4434002563	10177.5292422582	12605.8671568055	204.477969434266	123.710009813543	8.21990004543389	15581.7637764015					50
2012-13	127159.5	1		4.33129953422586				1	55650.66902932	3676.76779829703	2110.23905085313	7375.10570202754	6949.71583792478	9254.28946812258	18813.8134240246	8690.9203813516	14130.4086836664	2893.61344048451	17034.850627138	34126.9382960163	52680.6784883721	95677.0031163266	54594.3021544929	70853.9533380112	17421.1093288723	29450.7019112407	40651.3447959652	30214.3285480535		1629.90957278481	11771.6131063177	58707.3561943651	2560.46145703012	1657.2926777712	266.427420739735	1934.95254087494	1052.42545298579		454.285232524712	15681.2242275089	365.786790154333	1980.30352989819	2988.87569527599	36361.2293333333	14996.0962373372	17981.2470711555	625.499407783418	56350.8790126411	12809.9031664212	27743.2306780465	6.193391533136	1	4431.38597799739	2683.84180866765	13693.4929863793	803.781639969143	3026.55781156059	35466.9042553192	4037.8674374832	65059.9096820411	6198.13508371385	7309.54908904891	12776.6038834951	181.732656049789	95.2313725490196	7.80886539243595	16600.1358362564					50
