Sw_amt_percentile	uprate_factor_raw	uprate_factor
1	1.39415852362049	1.28865878125812
2	1.19679448641484	1.28987372375856
3	1.25182928454275	1.29010971281608
4	1.27983461032655	1.28930106871856
5	1.26883253819916	1.28738211175387
6	1.24927148258079	1.28428716220988
7	1.25015907757564	1.27995054037447
8	1.25430483479016	1.27426740776344
9	1.28085104737049	1.26729258061021
10	1.30142663466081	1.25919986127909
11	1.31947104779903	1.25016305213435
12	1.3043084113067	1.24035595554032
13	1.2867814710359	1.22995237386128
14	1.26747203190518	1.21828502924831
15	1.24150622258339	1.20487300107997
16	1.2178695933051	1.19016962756179
17	1.18357704538429	1.17462824689928
18	1.15537097724469	1.15870219729797
19	1.12942145579248	1.14284481696336
20	1.10374313089795	1.1248139682328
21	1.0835351308793	1.10324731470325
22	1.05748653605395	1.07991789646962
23	1.03907486976225	1.05659875362682
24	1.02251846754911	1.03506292626978
25	1.00638855757796	1.01708345449342
26	0.986540833919983	1.00202239193333
27	0.978316376188782	0.987997849493516
28	0.970033426517813	0.974916953171459
29	0.955615668132448	0.962686828964656
30	0.949590104906562	0.951214602870605
31	0.945327196836672	0.940407400886798
32	0.938463481536111	0.930172349010731
33	0.931134547284868	0.920923295933441
34	0.919229302939567	0.912923358490206
35	0.911025277938155	0.905853564894883
36	0.904264914054926	0.899394943361329
37	0.898620087935647	0.893228522103401
38	0.889942520816386	0.887035329334957
39	0.880194290429006	0.880941963360237
40	0.87212218070542	0.875293535053742
41	0.86509067056445	0.870098841484714
42	0.858245814754449	0.865366679722396
43	0.857399651171365	0.861105846836034
44	0.855614166207949	0.857325139894869
45	0.854724415060695	0.85412097337451
46	0.852391976884886	0.851529344290231
47	0.849406255934566	0.849468423520776
48	0.848163992297987	0.847856381944889
49	0.847982828581434	0.846611390441316
50	0.846345953691574	0.845651619888801
51	0.846018046114298	0.845158925625467
52	0.845984602938358	0.845296745345272
53	0.845946848922537	0.845955623460718
54	0.847686545967871	0.847026104384304
55	0.848860609078649	0.84839873252853
56	0.850690395665291	0.849964052305897
57	0.851681144093839	0.851612608128903
58	0.853885701692407	0.853556182442824
59	0.855556750754293	0.855995683427566
60	0.857267760381654	0.858805344097579
61	0.85987879470282	0.861859397467313
62	0.863111823862312	0.865032076551219
63	0.866623361907279	0.868197614363746
64	0.871555203432651	0.871528772793841
65	0.877071616134883	0.875217370966775
66	0.881492660116532	0.879166227751487
67	0.884947390412065	0.883278162016916
68	0.887493075950794	0.887455992632001
69	0.891443790119367	0.89160253846568
70	0.89584161808865	0.895646323693949
71	0.901459488181565	0.899650265842558
72	0.908382630586249	0.903718773805081
73	0.912924089674977	0.907956256475092
74	0.914108717910009	0.912467122746165
75	0.917886976067425	0.917355781511873
76	0.922827328224884	0.922276899109163
77	0.927235054236388	0.926971230481434
78	0.929790368570466	0.931672317431942
79	0.936030592307731	0.936613701763943
80	0.943318882766286	0.94202892528069
81	0.949256289658704	0.948151529785439
82	0.954779806070367	0.955215057081445
83	0.959634779945418	0.963027490511774
84	0.968091079182784	0.97126412973592
85	0.977308646976604	0.979959491031783
86	0.984899478855225	0.989148090677265
87	0.991323561798651	0.998864444950265
88	0.999301812973649	1.00914307012868
89	1.01367412279021	1.01994527953431
90	1.02987126113827	1.03122093500585
91	1.04559170984737	1.04298737559661
92	1.05774480866617	1.05526194035986
93	1.07346150760957	1.06806196834891
94	1.0914811731481	1.08140479861705
95	1.09936222388378	1.0952928087847
96	1.10646195725124	1.10971271954418
97	1.12863263227231	1.12465838455659
98	1.14083961007994	1.14012365748301
99	1.13786084512067	1.15610239198456
100	1.18164741941778	1.17258844172232
